listing_url,address,suburb,postcode,property_type,bedrooms,bathrooms,parking_spaces,land_size_sqm,sale_price,sale_date,sale_method,agent_description,features_list,date_collected,floor_area_sqm,days_since_first_sale,sale_month,bath_per_bed
https://www.realestate.com.au/sold/property-apartment-nsw-parramatta-150549432,804/140 Church Street,Parramatta,2150,Apartment,2.0,2,1.0,,660000,2026-07-16,Unknown,,,2026-09-12,,148,7,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-parramatta-151195168,102/2-4 Amos Street,Parramatta,2150,Apartment,2.0,2,1.0,,660000,2026-07-16,Unknown,,,2026-09-12,115.0,148,7,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-parramatta-151042124,2102/12 Phillip Street,Parramatta,2150,Apartment,2.0,1,1.0,,780000,2026-07-15,Unknown,,,2026-09-12,,147,7,0.5
https://www.realestate.com.au/sold/property-apartment-nsw-parramatta-151206472,F328/1 Broughton Street,Parramatta,2150,Apartment,2.0,2,1.0,,720000,2026-07-10,Unknown,,,2026-09-12,126.0,142,7,1.0
https://www.realestate.com.au/sold/property-villa-nsw-parramatta-151406168,6/50 Morton Street,Parramatta,2150,Villa,2.0,2,1.0,,850000,2026-07-07,Unknown,,,2026-09-12,,139,7,1.0
https://www.realestate.com.au/sold/property-house-nsw-liverpool-151930956,41 Tully Avenue,Liverpool,2170,House,6.0,2,2.0,588.1,1150000,2026-09-11,Private treaty,,,2026-09-12,,205,9,0.3333333333333333
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-152048988,501/311 Hume Highway,Liverpool,2170,Unit,2.0,2,1.0,,600000,2026-09-11,Private treaty,,,2026-09-12,,205,9,1.0
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-152087256,505/17 Shepherd Street,Liverpool,2170,Unit,2.0,2,1.0,,570000,2026-09-11,Private treaty,,,2026-09-12,131.0,205,9,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151680820,202/21 Atkinson Street,Liverpool,2170,Apartment,2.0,2,1.0,,530000,2026-09-11,Unknown,,,2026-09-12,106.0,205,9,1.0
https://www.realestate.com.au/sold/property-townhouse-nsw-liverpool-151601540,3/1 Stanton Street,Liverpool,2170,Townhouse,3.0,1,1.0,178.0,770000,2026-09-03,Private treaty,,,2026-09-12,,197,9,0.3333333333333333
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151934628,308/6B Atkinson Street,Liverpool,2170,Apartment,1.0,1,1.0,,412000,2026-08-31,Unknown,,,2026-09-12,84.0,194,8,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151703084,42/87-91 Campbell Street,Liverpool,2170,Apartment,1.0,1,1.0,,410000,2026-08-28,Unknown,,,2026-09-12,,191,8,1.0
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151946852,9/53 Goulburn Street,Liverpool,2170,Unit,2.0,1,1.0,,423000,2026-08-27,Private treaty,,,2026-09-12,,190,8,0.5
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-150811780,503/311 Hume Highway,Liverpool,2170,Apartment,2.0,2,1.0,,570000,2026-08-25,Private treaty,,,2026-09-12,,188,8,1.0
https://www.realestate.com.au/sold/property-townhouse-nsw-liverpool-151890288,4/44-46 Passefield Street,Liverpool,2170,Townhouse,3.0,2,1.0,233.0,875000,2026-08-24,Private treaty,,,2026-09-12,,187,8,0.6666666666666666
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151359976,8/9-11 Bathurst Street,Liverpool,2170,Unit,3.0,1,2.0,,660000,2026-08-24,Unknown,,,2026-09-12,,187,8,0.3333333333333333
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-148855372,1303/30 Shepherd Street,Liverpool,2170,Apartment,2.0,2,1.0,,539000,2026-08-24,Private treaty,,,2026-09-12,106.0,187,8,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151685284,2/30 Speed Street,Liverpool,2170,Apartment,2.0,1,1.0,,385000,2026-08-24,Private treaty,,,2026-09-12,,187,8,0.5
https://www.realestate.com.au/sold/property-house-nsw-liverpool-151905060,8 Angelo Avenue,Liverpool,2170,House,3.0,1,1.0,171.0,935000,2026-08-22,Auction,,,2026-09-12,,185,8,0.3333333333333333
https://www.realestate.com.au/sold/property-house-nsw-liverpool-151716252,5/10 Christie Street,Liverpool,2170,House,3.0,2,1.0,,870000,2026-08-22,Private treaty,,,2026-09-12,,185,8,0.6666666666666666
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151885248,10/50 Castlereagh Street,Liverpool,2170,Unit,2.0,1,1.0,,433000,2026-08-21,Private treaty,,,2026-09-12,,184,8,0.5
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151685564,66/387 Macquarie Street,Liverpool,2170,Unit,2.0,2,1.0,,570000,2026-08-19,Private treaty,,,2026-09-12,,182,8,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151256120,40/387 Macquarie Street,Liverpool,2170,Apartment,1.0,1,1.0,,431000,2026-08-19,Private treaty,,,2026-09-12,,182,8,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-150616840,B601/17 Shepherd Street,Liverpool,2170,Apartment,2.0,2,1.0,,555000,2026-08-13,Unknown,,,2026-09-12,112.0,176,8,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151780552,401/21 Charles Street,Liverpool,2170,Apartment,2.0,2,1.0,,550000,2026-08-13,Private treaty,,,2026-09-12,,176,8,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151540992,20/8 Beale Street,Liverpool,2170,Apartment,2.0,1,1.0,,450000,2026-08-13,Private treaty,,,2026-09-12,102.0,176,8,0.5
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151789880,805/311 Hume Highway,Liverpool,2170,Unit,2.0,2,1.0,,610000,2026-08-12,Private treaty,,,2026-09-12,,175,8,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151096340,2508/311 Hume Highway,Liverpool,2170,Apartment,2.0,2,1.0,,625000,2026-08-11,Private treaty,,,2026-09-12,,174,8,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151756184,1/58-60 Copeland Street,Liverpool,2170,Apartment,2.0,1,1.0,,412000,2026-08-11,Unknown,,,2026-09-12,,174,8,0.5
https://www.realestate.com.au/sold/property-townhouse-nsw-liverpool-151751392,1/10 Tobruk Avenue,Liverpool,2170,Townhouse,4.0,3,1.0,241.0,962000,2026-08-10,Auction,,,2026-09-12,,173,8,0.75
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151786164,91/1 Riverpark Drive,Liverpool,2170,Apartment,2.0,1,2.0,,515000,2026-08-10,Private treaty,,,2026-09-12,112.0,173,8,0.5
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151340168,1610/32 Shepherd Street,Liverpool,2170,Unit,1.0,1,1.0,,480000,2026-08-10,Unknown,,,2026-09-12,76.0,173,8,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151722612,8/22 Nagle Street,Liverpool,2170,Apartment,2.0,1,1.0,,420000,2026-08-10,Private treaty,,,2026-09-12,77.0,173,8,0.5
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151470836,32/17-19 Speed Street,Liverpool,2170,Apartment,2.0,1,1.0,,385000,2026-08-10,Private treaty,,,2026-09-12,79.0,173,8,0.5
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151860000,5/66 Speed Street,Liverpool,2170,Unit,2.0,1,1.0,,350000,2026-08-10,Unknown,,,2026-09-12,,173,8,0.5
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151603028,Unit 5/33-35 Bathurst Street,Liverpool,2170,Unit,3.0,2,1.0,,730000,2026-08-07,Private treaty,,,2026-09-12,,170,8,0.6666666666666666
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151478152,G02/15 Bigge Street,Liverpool,2170,Apartment,2.0,2,1.0,,560000,2026-08-06,Private treaty,,,2026-09-12,,169,8,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-150504584,3/62 Castlereagh Street,Liverpool,2170,Apartment,2.0,1,1.0,,505000,2026-08-06,Unknown,,,2026-09-12,,169,8,0.5
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151887428,4/26 Speed Street,Liverpool,2170,Unit,2.0,1,1.0,,410000,2026-08-06,Unknown,,,2026-09-12,68.0,169,8,0.5
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151000164,15/52 Speed Street,Liverpool,2170,Apartment,2.0,1,1.0,,380000,2026-08-06,Private treaty,,,2026-09-12,74.0,169,8,0.5
https://www.realestate.com.au/sold/property-house-nsw-liverpool-151515988,45 Birkdale Crescent,Liverpool,2170,House,3.0,1,1.0,557.4,960000,2026-08-03,Unknown,,,2026-09-12,,166,8,0.3333333333333333
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151180392,12/119-121 Castlereagh Street,Liverpool,2170,Apartment,2.0,1,1.0,,460000,2026-07-31,Private treaty,,,2026-09-12,93.0,163,7,0.5
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-150894224,15/13 Speed Street,Liverpool,2170,Unit,2.0,1,1.0,,415000,2026-07-31,Private treaty,,,2026-09-12,,163,7,0.5
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151703048,11/26 Goulburn Street,Liverpool,2170,Apartment,1.0,1,1.0,,340000,2026-07-31,Unknown,,,2026-09-12,,163,7,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151171564,20/22 Speed Street,Liverpool,2170,Apartment,1.0,1,1.0,,300000,2026-07-31,Private treaty,,,2026-09-12,65.0,163,7,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151822288,31/32 Castlereagh Street,Liverpool,2170,Apartment,1.0,1,1.0,,425000,2026-07-29,Private treaty,,,2026-09-12,,161,7,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151238316,26/42 Copeland Street,Liverpool,2170,Apartment,2.0,1,1.0,,375000,2026-07-29,Private treaty,,,2026-09-12,,161,7,0.5
https://www.realestate.com.au/sold/property-house-nsw-liverpool-151712048,9 Anastasio Road,Liverpool,2170,House,3.0,1,2.0,450.0,976000,2026-07-25,Auction,,,2026-09-12,,157,7,0.3333333333333333
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-150604984,12/8-10 Lachlan Street,Liverpool,2170,Unit,2.0,2,1.0,,560000,2026-07-24,Private treaty,,,2026-09-12,114.0,156,7,1.0
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151168028,504/21 Atkinson Street,Liverpool,2170,Unit,2.0,2,1.0,,550000,2026-07-24,Private treaty,,,2026-09-12,,156,7,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-134720182,48/93-95 Campbell Street,Liverpool,2170,Apartment,2.0,2,1.0,,515000,2026-07-22,Unknown,,,2026-09-12,,154,7,1.0
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151320836,57/10-16 Castlereagh Street,Liverpool,2170,Unit,3.0,2,2.0,,680000,2026-07-21,Unknown,,,2026-09-12,,153,7,0.6666666666666666
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-150812360,7/74-76 Castlereagh Street,Liverpool,2170,Unit,2.0,2,2.0,,550000,2026-07-21,Unknown,,,2026-09-12,,153,7,1.0
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151643700,13/58 Copeland Street,Liverpool,2170,Unit,2.0,1,1.0,,407000,2026-07-21,Unknown,,,2026-09-12,,153,7,0.5
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151266728,28/42-44 Copeland Street,Liverpool,2170,Unit,2.0,1,1.0,,380000,2026-07-21,Unknown,,,2026-09-12,,153,7,0.5
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151490256,24/81 Memorial Avenue,Liverpool,2170,Unit,1.0,1,1.0,,360000,2026-07-21,Unknown,,,2026-09-12,,153,7,1.0
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151703032,19/2 Beale Street,Liverpool,2170,Unit,1.0,1,1.0,,350000,2026-07-20,Unknown,,,2026-09-12,,152,7,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-150387988,41/7-9 Atkinson Street,Liverpool,2170,Apartment,2.0,1,1.0,,460000,2026-07-18,Unknown,,,2026-09-12,,150,7,0.5
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151576456,12/32 Nagle Street,Liverpool,2170,Unit,2.0,1,1.0,,415000,2026-07-17,Unknown,,,2026-09-12,,149,7,0.5
https://www.realestate.com.au/sold/property-townhouse-nsw-liverpool-151517440,5/2 Calabro Avenue,Liverpool,2170,Townhouse,2.0,1,1.0,,757000,2026-07-16,Private treaty,,,2026-09-12,,148,7,0.5
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151720856,4/12 George Street,Liverpool,2170,Apartment,2.0,2,1.0,,590000,2026-07-16,Unknown,,,2026-09-12,,148,7,1.0
https://www.realestate.com.au/sold/property-house-nsw-liverpool-150792248,19 Pearce Street,Liverpool,2170,House,4.0,1,3.0,652.0,1270000,2026-07-14,Unknown,,,2026-09-12,,146,7,0.25
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151350072,"Unit 203, 311 Hume Highway",Liverpool,2170,Unit,2.0,2,1.0,,600000,2026-07-14,Unknown,,,2026-09-12,,146,7,1.0
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151645348,3006/420 Macquarie Street,Liverpool,2170,Unit,2.0,2,1.0,,615000,2026-07-13,Unknown,,,2026-09-12,,145,7,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-150843652,55/26 George Street,Liverpool,2170,Apartment,2.0,1,1.0,,545000,2026-07-10,Private treaty,,,2026-09-12,104.0,142,7,0.5
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151269204,10/4-6 Castlereagh Street,Liverpool,2170,Unit,2.0,2,1.0,,525000,2026-07-09,Private treaty,,,2026-09-12,,141,7,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151550716,14/17-19 Speed Street,Liverpool,2170,Apartment,2.0,1,1.0,,393000,2026-07-09,Unknown,,,2026-09-12,80.1,141,7,0.5
https://www.realestate.com.au/sold/property-house-nsw-liverpool-151152668,30 Danalam Street,Liverpool,2170,House,4.0,1,1.0,727.0,1083000,2026-07-08,Unknown,,,2026-09-12,,140,7,0.25
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-151505652,10/84 Campbell Street,Liverpool,2170,Unit,2.0,1,1.0,,538000,2026-07-08,Unknown,,,2026-09-12,,140,7,0.5
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-150812008,20/132 Moore Street,Liverpool,2170,Unit,2.0,1,2.0,,510000,2026-07-02,Unknown,,,2026-09-12,,134,7,0.5
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151358920,411/32 Shepherd Street,Liverpool,2170,Apartment,2.0,1,1.0,,485000,2026-06-30,Unknown,,,2026-09-12,79.0,132,6,0.5
https://www.realestate.com.au/sold/property-unit-nsw-liverpool-150510604,69/24 Lachlan Street,Liverpool,2170,Unit,2.0,2,1.0,,555000,2026-06-24,Unknown,,,2026-09-12,126.0,126,6,1.0
https://www.realestate.com.au/sold/property-apartment-nsw-liverpool-151232124,2/15-17 Castlereagh Street,Liverpool,2170,Apartment,2.0,2,1.0,,530000,2026-06-24,Unknown,,,2026-09-12,,126,6,1.0
https://www.realestate.com.au/sold/property-townhouse-nsw-liverpool-151379288,14/2 Calabro Avenue,Liverpool,2170,Townhouse,2.0,1,1.0,,779000,2026-06-22,Unknown,,,2026-09-12,,124,6,0.5
https://www.domain.com.au/6-139-153-middle-head-road-mosman-nsw-2088-2021035788,6/139-153 Middle Head Road,Mosman,2088,Apartment,3.0,2,2.0,,2558000,2026-08-13,Private treaty,,,2026-09-12,,176,8,0.6666666666666666
https://www.domain.com.au/6-40-raglan-street-mosman-nsw-2088-2020977668,6/40 Raglan Street,Mosman,2088,Apartment,2.0,1,1.0,,1600000,2026-07-27,Private treaty,,,2026-09-12,103.0,159,7,0.5
https://www.domain.com.au/10-16-avenue-road-mosman-nsw-2088-2020659268,10/16 Avenue Road,Mosman,2088,Apartment,2.0,1,,,892000,2026-07-20,Private treaty,,,2026-09-12,80.0,152,7,0.5
https://www.domain.com.au/1-128-130-avenue-road-mosman-nsw-2088-2020877773,1/128-130 Avenue Road,Mosman,2088,Apartment,2.0,1,1.0,,1415000,2026-07-14,Auction,,,2026-09-12,,146,7,0.5
https://www.domain.com.au/1404-1-3-valentine-avenue-parramatta-nsw-2150-2021149469,1404/1-3 Valentine Avenue,Parramatta,2150,Apartment,1.0,1,,,320000,2026-09-11,Private treaty,,,2026-09-12,,205,9,1.0
https://www.domain.com.au/108-125-129-arthur-street-parramatta-nsw-2150-2021092190,108/125-129 Arthur Street,Parramatta,2150,Apartment,2.0,1,1.0,,653000,2026-08-21,Private treaty,,,2026-09-12,,184,8,0.5
https://www.domain.com.au/138-railway-st-parramatta-nsw-2150-2021075447,138 Railway St,Parramatta,2150,Townhouse,2.0,1,1.0,,685000,2026-08-14,Private treaty,,,2026-09-12,,177,8,0.5
https://www.domain.com.au/6-16-18-mainsbridge-avenue-liverpool-nsw-2170-2021087249,6/16-18 Mainsbridge Avenue,Liverpool,2170,Townhouse,2.0,2,1.0,,720000,2026-08-29,Private treaty,,,2026-09-12,,192,8,1.0
https://www.domain.com.au/35-12-20-lachlan-street-liverpool-nsw-2170-2021064575,35/12-20 Lachlan Street,Liverpool,2170,Apartment,3.0,2,2.0,,730000,2026-08-28,Private treaty,,,2026-09-12,157.0,191,8,0.6666666666666666
https://www.domain.com.au/1-34-goulburn-street-liverpool-nsw-2170-2020889734,1/34 Goulburn Street,Liverpool,2170,Apartment,2.0,1,1.0,,390000,2026-08-20,Private treaty,,,2026-09-12,,183,8,0.5
https://www.domain.com.au/1-13-15-flowerdale-road-liverpool-nsw-2170-2021057642,1/13-15 Flowerdale Road,Liverpool,2170,Townhouse,3.0,2,1.0,,990000,2026-08-06,Private treaty,,,2026-09-12,,169,8,0.6666666666666666
https://www.domain.com.au/2-16-18-mainsbridge-avenue-liverpool-nsw-2170-2020970669,2/16-18 Mainsbridge Avenue,Liverpool,2170,Townhouse,2.0,2,1.0,,725000,2026-08-06,Private treaty,,,2026-09-12,,169,8,1.0
https://www.domain.com.au/4-81-memorial-avenue-liverpool-nsw-2170-2021080163,4/81 Memorial Avenue,Liverpool,2170,Apartment,2.0,1,1.0,,435000,2026-07-29,Private treaty,,,2026-09-12,,161,7,0.5
https://www.domain.com.au/6-8-collimore-avenue-liverpool-nsw-2170-2020945066,6/8 Collimore Avenue,Liverpool,2170,Apartment,2.0,1,1.0,,390000,2026-07-24,Private treaty,,,2026-09-12,82.0,156,7,0.5
https://www.domain.com.au/401-30-castlereagh-street-liverpool-nsw-2170-2020730003,401/30 Castlereagh Street,Liverpool,2170,Apartment,2.0,2,1.0,,615000,2026-07-21,Private treaty,,,2026-09-12,,153,7,1.0
https://www.domain.com.au/5-64-copeland-street-liverpool-nsw-2170-2021075036,5/64 Copeland Street,Liverpool,2170,Apartment,2.0,1,1.0,,390000,2026-07-21,Private treaty,,,2026-09-12,,153,7,0.5
https://www.domain.com.au/22-33-39-lachlan-street-liverpool-nsw-2170-2020611728,22/33-39 Lachlan Street,Liverpool,2170,Apartment,2.0,1,1.0,,500000,2026-07-14,Private treaty,,,2026-09-12,,146,7,0.5
https://www.domain.com.au/20-apex-street-liverpool-nsw-2170-2020935632,20 Apex Street,Liverpool,2170,House,3.0,1,1.0,853.0,1300000,2026-07-13,Private treaty,,,2026-09-12,,145,7,0.3333333333333333
